time:2024-01-15 14:04:16	ID:waveshare000	IP:192.168.38.124	PROT:53464	connect.
time:2024-01-15 14:04:27	ID:waveshare000	IP:192.168.38.124	PROT:53464	Display over.
time:2024-01-15 14:04:51	ID:waveshare000	IP:192.168.38.124	PROT:53464	Display over.
time:2024-01-15 14:05:17	ID:waveshare000	IP:192.168.38.124	PROT:65177	connect.
time:2024-01-15 14:05:28	ID:waveshare000	IP:192.168.38.124	PROT:65177	Display over.
time:2024-01-15 14:05:52	ID:waveshare000	IP:192.168.38.124	PROT:65177	Display over.
time:2024-01-15 14:06:17	ID:waveshare000	IP:192.168.38.124	PROT:56686	connect.
time:2024-01-15 14:06:28	ID:waveshare000	IP:192.168.38.124	PROT:56686	Display over.
time:2024-01-15 14:06:52	ID:waveshare000	IP:192.168.38.124	PROT:56686	Display over.
time:2024-01-15 14:07:19	ID:waveshare000	IP:192.168.38.124	PROT:57770	connect.
time:2024-01-15 14:07:30	ID:waveshare000	IP:192.168.38.124	PROT:57770	Display over.
time:2024-01-15 14:07:54	ID:waveshare000	IP:192.168.38.124	PROT:57770	Display over.
time:2024-01-15 14:08:18	ID:waveshare000	IP:192.168.38.124	PROT:52340	connect.
time:2024-01-15 14:08:29	ID:waveshare000	IP:192.168.38.124	PROT:52340	Display over.
time:2024-01-15 14:08:53	ID:waveshare000	IP:192.168.38.124	PROT:52340	Display over.
time:2024-01-15 14:09:19	ID:waveshare000	IP:192.168.38.124	PROT:52505	connect.
time:2024-01-15 14:09:30	ID:waveshare000	IP:192.168.38.124	PROT:52505	Display over.
time:2024-01-15 14:09:55	ID:waveshare000	IP:192.168.38.124	PROT:52505	Display over.
time:2024-01-15 14:10:19	ID:waveshare000	IP:192.168.38.124	PROT:52796	connect.
time:2024-01-15 14:10:30	ID:waveshare000	IP:192.168.38.124	PROT:52796	Display over.
time:2024-01-15 14:10:55	ID:waveshare000	IP:192.168.38.124	PROT:52796	Display over.
time:2024-01-15 14:21:01	ID:waveshare000	IP:192.168.38.124	PROT:49307	connect.
time:2024-01-15 14:21:12	ID:waveshare000	IP:192.168.38.124	PROT:49307	Display over.
time:2024-01-15 14:21:37	ID:waveshare000	IP:192.168.38.124	PROT:49307	Display over.
time:2024-01-15 14:22:03	ID:waveshare000	IP:192.168.38.124	PROT:65046	connect.
time:2024-01-15 14:22:14	ID:waveshare000	IP:192.168.38.124	PROT:65046	Display over.
time:2024-01-15 14:22:38	ID:waveshare000	IP:192.168.38.124	PROT:65046	Display over.
time:2024-01-15 14:23:05	ID:waveshare000	IP:192.168.38.124	PROT:51896	connect.
time:2024-01-15 14:23:18	ID:waveshare000	IP:192.168.38.124	PROT:50788	connect.
time:2024-01-15 14:23:30	ID:waveshare000	IP:192.168.38.124	PROT:50788	Display over.
time:2024-01-15 14:23:55	ID:waveshare000	IP:192.168.38.124	PROT:50788	Display over.
time:2024-01-15 14:24:19	ID:waveshare000	IP:192.168.38.124	PROT:59643	connect.
time:2024-01-15 14:24:30	ID:waveshare000	IP:192.168.38.124	PROT:59643	Display over.
time:2024-01-15 14:24:55	ID:waveshare000	IP:192.168.38.124	PROT:59643	Display over.
time:2024-01-15 14:25:19	ID:waveshare000	IP:192.168.38.124	PROT:62422	connect.
time:2024-01-15 14:25:30	ID:waveshare000	IP:192.168.38.124	PROT:62422	Display over.
time:2024-01-15 14:25:55	ID:waveshare000	IP:192.168.38.124	PROT:62422	Display over.
time:2024-01-15 14:26:19	ID:waveshare000	IP:192.168.38.124	PROT:64067	connect.
time:2024-01-15 14:26:30	ID:waveshare000	IP:192.168.38.124	PROT:64067	Display over.
time:2024-01-15 14:26:55	ID:waveshare000	IP:192.168.38.124	PROT:64067	Display over.
time:2024-01-15 14:27:19	ID:waveshare000	IP:192.168.38.124	PROT:51995	connect.
time:2024-01-15 14:27:30	ID:waveshare000	IP:192.168.38.124	PROT:51995	Display over.
time:2024-01-15 14:27:54	ID:waveshare000	IP:192.168.38.124	PROT:51995	Display over.
time:2024-01-15 14:28:19	ID:waveshare000	IP:192.168.38.124	PROT:52590	connect.
time:2024-01-15 14:28:30	ID:waveshare000	IP:192.168.38.124	PROT:52590	Display over.
time:2024-01-15 14:28:55	ID:waveshare000	IP:192.168.38.124	PROT:52590	Display over.
time:2024-01-15 14:29:19	ID:waveshare000	IP:192.168.38.124	PROT:57924	connect.
time:2024-01-15 14:29:31	ID:waveshare000	IP:192.168.38.124	PROT:57924	Display over.
time:2024-01-15 14:29:55	ID:waveshare000	IP:192.168.38.124	PROT:57924	Display over.
time:2024-01-15 14:30:20	ID:waveshare000	IP:192.168.38.124	PROT:60053	connect.
time:2024-01-15 14:30:31	ID:waveshare000	IP:192.168.38.124	PROT:60053	Display over.
time:2024-01-15 14:30:56	ID:waveshare000	IP:192.168.38.124	PROT:60053	Display over.
time:2024-01-15 14:31:21	ID:waveshare000	IP:192.168.38.124	PROT:65225	connect.
time:2024-01-15 14:31:32	ID:waveshare000	IP:192.168.38.124	PROT:65225	Display over.
time:2024-01-15 14:31:57	ID:waveshare000	IP:192.168.38.124	PROT:65225	Display over.
time:2024-01-15 14:32:21	ID:waveshare000	IP:192.168.38.124	PROT:54684	connect.
time:2024-01-15 14:32:33	ID:waveshare000	IP:192.168.38.124	PROT:54684	Display over.
time:2024-01-15 14:33:00	ID:waveshare000	IP:192.168.38.124	PROT:61719	connect.
time:2024-01-15 14:33:12	ID:waveshare000	IP:192.168.38.124	PROT:61719	Display over.
time:2024-01-15 14:33:36	ID:waveshare000	IP:192.168.38.124	PROT:61719	Display over.
time:2024-01-15 14:34:00	ID:waveshare000	IP:192.168.38.124	PROT:52080	connect.
time:2024-01-15 14:34:12	ID:waveshare000	IP:192.168.38.124	PROT:52080	Display over.
time:2024-01-15 15:07:45	ID:waveshare000	IP:192.168.38.124	PROT:56937	connect.
time:2024-01-15 15:07:57	ID:waveshare000	IP:192.168.38.124	PROT:56937	Display over.
time:2024-01-15 15:08:21	ID:waveshare000	IP:192.168.38.124	PROT:56937	Display over.
time:2024-01-15 15:08:46	ID:waveshare000	IP:192.168.38.124	PROT:56937	Display over.
time:2024-01-15 15:09:10	ID:waveshare000	IP:192.168.38.124	PROT:56937	Display over.
time:2024-01-15 15:09:35	ID:waveshare000	IP:192.168.38.124	PROT:56937	Display over.
time:2024-01-15 15:09:59	ID:waveshare000	IP:192.168.38.124	PROT:56937	Display over.
time:2024-01-15 15:10:24	ID:waveshare000	IP:192.168.38.124	PROT:56937	Display over.
time:2024-01-15 15:10:49	ID:waveshare000	IP:192.168.38.124	PROT:56937	Display over.
time:2024-01-15 15:11:13	ID:waveshare000	IP:192.168.38.124	PROT:56937	Display over.
time:2024-01-15 15:11:38	ID:waveshare000	IP:192.168.38.124	PROT:56937	Display over.
time:2024-01-15 15:12:03	ID:waveshare000	IP:192.168.38.124	PROT:56937	Display over.
time:2024-01-15 15:12:28	ID:waveshare000	IP:192.168.38.124	PROT:56937	Display over.
time:2024-01-15 15:12:53	ID:waveshare000	IP:192.168.38.124	PROT:56937	Display over.
time:2024-01-15 15:13:18	ID:waveshare000	IP:192.168.38.124	PROT:56937	Display over.
time:2024-01-15 15:13:43	ID:waveshare000	IP:192.168.38.124	PROT:56937	Display over.
time:2024-01-15 15:14:09	ID:waveshare000	IP:192.168.38.124	PROT:56937	Display over.
time:2024-01-15 15:14:33	ID:waveshare000	IP:192.168.38.124	PROT:56937	Display over.
time:2024-01-15 15:14:58	ID:waveshare000	IP:192.168.38.124	PROT:56937	Display over.
time:2024-01-15 15:15:23	ID:waveshare000	IP:192.168.38.124	PROT:56937	Display over.
time:2024-01-15 15:15:49	ID:waveshare000	IP:192.168.38.124	PROT:56937	Display over.
time:2024-01-15 15:16:17	ID:waveshare000	IP:192.168.38.124	PROT:59243	connect.
time:2024-01-15 15:16:29	ID:waveshare000	IP:192.168.38.124	PROT:59243	Display over.
time:2024-01-15 15:16:54	ID:waveshare000	IP:192.168.38.124	PROT:59243	Display over.
time:2024-01-15 15:17:19	ID:waveshare000	IP:192.168.38.124	PROT:59243	Display over.
time:2024-01-15 15:17:44	ID:waveshare000	IP:192.168.38.124	PROT:59243	Display over.
time:2024-01-15 15:18:09	ID:waveshare000	IP:192.168.38.124	PROT:59243	Display over.
time:2024-01-15 15:18:34	ID:waveshare000	IP:192.168.38.124	PROT:59243	Display over.
time:2024-01-15 15:18:59	ID:waveshare000	IP:192.168.38.124	PROT:59243	Display over.
time:2024-01-15 15:19:24	ID:waveshare000	IP:192.168.38.124	PROT:59243	Display over.
time:2024-01-15 15:19:49	ID:waveshare000	IP:192.168.38.124	PROT:59243	Display over.
time:2024-01-15 15:20:15	ID:waveshare000	IP:192.168.38.124	PROT:59243	Display over.
time:2024-01-15 15:20:39	ID:waveshare000	IP:192.168.38.124	PROT:59243	Display over.
time:2024-01-15 15:21:04	ID:waveshare000	IP:192.168.38.124	PROT:59243	Display over.
time:2024-01-15 15:21:28	ID:waveshare000	IP:192.168.38.124	PROT:59243	Display over.
time:2024-01-15 15:21:53	ID:waveshare000	IP:192.168.38.124	PROT:59243	Display over.
time:2024-01-15 15:22:18	ID:waveshare000	IP:192.168.38.124	PROT:59243	Display over.
time:2024-01-15 15:22:42	ID:waveshare000	IP:192.168.38.124	PROT:59243	Display over.
time:2024-01-15 15:23:07	ID:waveshare000	IP:192.168.38.124	PROT:59243	Display over.
time:2024-01-15 15:23:32	ID:waveshare000	IP:192.168.38.124	PROT:59243	Display over.
time:2024-01-15 15:23:57	ID:waveshare000	IP:192.168.38.124	PROT:59243	Display over.
time:2024-01-16 16:33:32	ID:waveshare000	IP:192.168.38.124	PROT:61796	connect.
time:2024-01-16 16:33:43	ID:waveshare000	IP:192.168.38.124	PROT:61796	Display over.
time:2024-01-16 16:34:09	ID:waveshare000	IP:192.168.38.124	PROT:61796	Display over.
time:2024-01-16 16:34:34	ID:waveshare000	IP:192.168.38.124	PROT:61796	Display over.
time:2024-01-16 16:34:59	ID:waveshare000	IP:192.168.38.124	PROT:61796	Display over.
time:2024-01-16 16:35:24	ID:waveshare000	IP:192.168.38.124	PROT:61796	Display over.
time:2024-01-16 16:35:50	ID:waveshare000	IP:192.168.38.124	PROT:61796	Display over.
time:2024-01-16 16:36:14	ID:waveshare000	IP:192.168.38.124	PROT:61796	Display over.
time:2024-01-16 16:36:40	ID:waveshare000	IP:192.168.38.124	PROT:61796	Display over.
time:2024-01-16 16:37:05	ID:waveshare000	IP:192.168.38.124	PROT:61796	Display over.
time:2024-01-16 16:37:30	ID:waveshare000	IP:192.168.38.124	PROT:61796	Display over.
time:2024-01-16 16:37:55	ID:waveshare000	IP:192.168.38.124	PROT:61796	Display over.
time:2024-01-16 16:38:20	ID:waveshare000	IP:192.168.38.124	PROT:61796	Display over.
time:2024-01-16 16:38:45	ID:waveshare000	IP:192.168.38.124	PROT:61796	Display over.
time:2024-01-16 16:39:10	ID:waveshare000	IP:192.168.38.124	PROT:61796	Display over.
time:2024-01-16 16:39:35	ID:waveshare000	IP:192.168.38.124	PROT:61796	Display over.
time:2024-01-16 16:40:00	ID:waveshare000	IP:192.168.38.124	PROT:61796	Display over.
time:2024-01-16 16:40:24	ID:waveshare000	IP:192.168.38.124	PROT:61796	Display over.
time:2024-01-16 16:42:59	ID:waveshare000	IP:192.168.38.124	PROT:59731	connect.
time:2024-01-16 16:45:53	ID:waveshare000	IP:192.168.38.124	PROT:55121	connect.
time:2024-01-16 16:46:06	ID:waveshare000	IP:192.168.38.124	PROT:55121	Display over.
time:2024-01-16 16:46:37	ID:waveshare000	IP:192.168.38.124	PROT:61356	connect.
time:2024-01-16 17:06:11	ID:waveshare000	IP:192.168.38.124	PROT:59713	connect.
time:2024-01-16 17:06:22	ID:waveshare000	IP:192.168.38.124	PROT:59713	Display over.
time:2024-01-16 17:06:47	ID:waveshare000	IP:192.168.38.124	PROT:59713	Display over.
time:2024-01-16 17:07:11	ID:waveshare000	IP:192.168.38.124	PROT:59713	Display over.
time:2024-01-16 17:07:36	ID:waveshare000	IP:192.168.38.124	PROT:59713	Display over.
time:2024-01-16 17:08:01	ID:waveshare000	IP:192.168.38.124	PROT:59713	Display over.
time:2024-01-16 17:08:25	ID:waveshare000	IP:192.168.38.124	PROT:59713	Display over.
time:2024-01-16 17:08:50	ID:waveshare000	IP:192.168.38.124	PROT:59713	Display over.
time:2024-01-16 17:09:15	ID:waveshare000	IP:192.168.38.124	PROT:59713	Display over.
time:2024-01-16 17:09:39	ID:waveshare000	IP:192.168.38.124	PROT:59713	Display over.
time:2024-01-16 17:10:04	ID:waveshare000	IP:192.168.38.124	PROT:59713	Display over.
time:2024-01-17 00:44:27	ID:waveshare000	IP:192.168.38.124	PROT:49644	connect.
time:2024-01-17 00:44:38	ID:waveshare000	IP:192.168.38.124	PROT:49644	Display over.
time:2024-01-17 00:45:02	ID:waveshare000	IP:192.168.38.124	PROT:49644	Display over.
time:2024-01-17 00:45:26	ID:waveshare000	IP:192.168.38.124	PROT:49644	Display over.
time:2024-01-17 00:45:52	ID:waveshare000	IP:192.168.38.124	PROT:49644	Display over.
time:2024-01-17 00:46:16	ID:waveshare000	IP:192.168.38.124	PROT:49644	Display over.
time:2024-01-17 00:46:41	ID:waveshare000	IP:192.168.38.124	PROT:49644	Display over.
time:2024-01-17 00:47:05	ID:waveshare000	IP:192.168.38.124	PROT:49644	Display over.
time:2024-01-17 00:47:30	ID:waveshare000	IP:192.168.38.124	PROT:49644	Display over.
time:2024-01-17 00:47:54	ID:waveshare000	IP:192.168.38.124	PROT:49644	Display over.
time:2024-01-17 00:48:19	ID:waveshare000	IP:192.168.38.124	PROT:49644	Display over.
time:2024-01-17 00:48:43	ID:waveshare000	IP:192.168.38.124	PROT:49644	Display over.
time:2024-01-17 00:49:08	ID:waveshare000	IP:192.168.38.124	PROT:49644	Display over.
time:2024-01-17 00:49:32	ID:waveshare000	IP:192.168.38.124	PROT:49644	Display over.
time:2024-01-17 00:49:57	ID:waveshare000	IP:192.168.38.124	PROT:49644	Display over.
time:2024-01-17 00:50:21	ID:waveshare000	IP:192.168.38.124	PROT:49644	Display over.
time:2024-01-17 00:50:46	ID:waveshare000	IP:192.168.38.124	PROT:49644	Display over.
time:2024-01-17 00:51:10	ID:waveshare000	IP:192.168.38.124	PROT:49644	Display over.
time:2024-01-17 00:51:35	ID:waveshare000	IP:192.168.38.124	PROT:49644	Display over.
time:2024-01-17 00:51:59	ID:waveshare000	IP:192.168.38.124	PROT:49644	Display over.
time:2024-01-17 00:52:24	ID:waveshare000	IP:192.168.38.124	PROT:49644	Display over.
time:2024-01-17 00:52:52	ID:waveshare000	IP:192.168.38.124	PROT:58634	connect.
time:2024-01-17 00:53:03	ID:waveshare000	IP:192.168.38.124	PROT:58634	Display over.
time:2024-01-17 00:53:27	ID:waveshare000	IP:192.168.38.124	PROT:58634	Display over.
time:2024-01-17 00:53:52	ID:waveshare000	IP:192.168.38.124	PROT:58634	Display over.
time:2024-01-17 00:54:16	ID:waveshare000	IP:192.168.38.124	PROT:58634	Display over.
time:2024-01-17 00:54:41	ID:waveshare000	IP:192.168.38.124	PROT:58634	Display over.
time:2024-01-17 00:55:06	ID:waveshare000	IP:192.168.38.124	PROT:58634	Display over.
time:2024-01-17 00:55:30	ID:waveshare000	IP:192.168.38.124	PROT:58634	Display over.
time:2024-01-17 00:55:54	ID:waveshare000	IP:192.168.38.124	PROT:58634	Display over.
time:2024-01-17 00:56:19	ID:waveshare000	IP:192.168.38.124	PROT:58634	Display over.
time:2024-01-17 00:56:43	ID:waveshare000	IP:192.168.38.124	PROT:58634	Display over.
time:2024-01-17 00:57:08	ID:waveshare000	IP:192.168.38.124	PROT:58634	Display over.
time:2024-01-17 00:57:32	ID:waveshare000	IP:192.168.38.124	PROT:58634	Display over.
time:2024-01-17 00:57:57	ID:waveshare000	IP:192.168.38.124	PROT:58634	Display over.
time:2024-01-17 00:58:21	ID:waveshare000	IP:192.168.38.124	PROT:58634	Display over.
time:2024-01-17 00:58:46	ID:waveshare000	IP:192.168.38.124	PROT:58634	Display over.
time:2024-01-17 00:59:10	ID:waveshare000	IP:192.168.38.124	PROT:58634	Display over.
time:2024-01-17 00:59:35	ID:waveshare000	IP:192.168.38.124	PROT:58634	Display over.
time:2024-01-17 00:59:59	ID:waveshare000	IP:192.168.38.124	PROT:58634	Display over.
time:2024-01-17 01:00:24	ID:waveshare000	IP:192.168.38.124	PROT:58634	Display over.
time:2024-01-17 01:00:51	ID:waveshare000	IP:192.168.38.124	PROT:58224	connect.
time:2024-01-17 01:01:02	ID:waveshare000	IP:192.168.38.124	PROT:58224	Display over.
time:2024-01-17 01:01:26	ID:waveshare000	IP:192.168.38.124	PROT:58224	Display over.
time:2024-01-17 01:02:31	ID:waveshare000	IP:192.168.38.124	PROT:62337	connect.
time:2024-01-17 01:02:42	ID:waveshare000	IP:192.168.38.124	PROT:62337	Display over.
time:2024-01-17 01:02:56	ID:waveshare000	IP:192.168.38.124	PROT:62337	Display over.
time:2024-01-17 01:03:11	ID:waveshare000	IP:192.168.38.124	PROT:62337	Display over.
time:2024-01-17 01:03:25	ID:waveshare000	IP:192.168.38.124	PROT:62337	Display over.
time:2024-01-17 01:03:40	ID:waveshare000	IP:192.168.38.124	PROT:62337	Display over.
time:2024-01-17 01:03:54	ID:waveshare000	IP:192.168.38.124	PROT:62337	Display over.
time:2024-01-17 01:04:09	ID:waveshare000	IP:192.168.38.124	PROT:62337	Display over.
time:2024-01-17 01:04:23	ID:waveshare000	IP:192.168.38.124	PROT:62337	Display over.
time:2024-01-17 01:04:38	ID:waveshare000	IP:192.168.38.124	PROT:62337	Display over.
time:2024-01-17 01:04:52	ID:waveshare000	IP:192.168.38.124	PROT:62337	Display over.
time:2024-01-17 01:05:07	ID:waveshare000	IP:192.168.38.124	PROT:62337	Display over.
time:2024-01-17 01:05:22	ID:waveshare000	IP:192.168.38.124	PROT:62337	Display over.
time:2024-01-17 01:05:36	ID:waveshare000	IP:192.168.38.124	PROT:62337	Display over.
time:2024-01-17 01:05:51	ID:waveshare000	IP:192.168.38.124	PROT:62337	Display over.
time:2024-01-17 01:06:05	ID:waveshare000	IP:192.168.38.124	PROT:62337	Display over.
time:2024-01-17 01:06:20	ID:waveshare000	IP:192.168.38.124	PROT:62337	Display over.
time:2024-01-17 01:06:34	ID:waveshare000	IP:192.168.38.124	PROT:62337	Display over.
time:2024-01-17 01:06:49	ID:waveshare000	IP:192.168.38.124	PROT:62337	Display over.
time:2024-01-17 01:07:04	ID:waveshare000	IP:192.168.38.124	PROT:62337	Display over.
time:2024-01-17 01:07:18	ID:waveshare000	IP:192.168.38.124	PROT:62337	Display over.
time:2024-01-17 01:07:37	ID:waveshare000	IP:192.168.38.124	PROT:64162	connect.
time:2024-01-17 01:07:47	ID:waveshare000	IP:192.168.38.124	PROT:64162	Display over.
time:2024-01-17 01:08:02	ID:waveshare000	IP:192.168.38.124	PROT:64162	Display over.
time:2024-01-17 01:08:16	ID:waveshare000	IP:192.168.38.124	PROT:64162	Display over.
time:2024-01-17 01:08:31	ID:waveshare000	IP:192.168.38.124	PROT:64162	Display over.
time:2024-01-17 01:08:45	ID:waveshare000	IP:192.168.38.124	PROT:64162	Display over.
time:2024-01-17 01:09:00	ID:waveshare000	IP:192.168.38.124	PROT:64162	Display over.
time:2024-01-17 01:09:14	ID:waveshare000	IP:192.168.38.124	PROT:64162	Display over.
time:2024-01-17 01:09:29	ID:waveshare000	IP:192.168.38.124	PROT:64162	Display over.
time:2024-01-17 01:09:43	ID:waveshare000	IP:192.168.38.124	PROT:64162	Display over.
time:2024-01-17 01:09:58	ID:waveshare000	IP:192.168.38.124	PROT:64162	Display over.
time:2024-01-17 01:10:12	ID:waveshare000	IP:192.168.38.124	PROT:64162	Display over.
time:2024-01-17 01:10:27	ID:waveshare000	IP:192.168.38.124	PROT:64162	Display over.
time:2024-01-17 01:10:41	ID:waveshare000	IP:192.168.38.124	PROT:64162	Display over.
time:2024-01-17 01:10:56	ID:waveshare000	IP:192.168.38.124	PROT:64162	Display over.
time:2024-01-17 01:11:10	ID:waveshare000	IP:192.168.38.124	PROT:64162	Display over.
time:2024-01-17 01:11:25	ID:waveshare000	IP:192.168.38.124	PROT:64162	Display over.
time:2024-01-17 01:11:39	ID:waveshare000	IP:192.168.38.124	PROT:64162	Display over.
time:2024-01-17 01:11:54	ID:waveshare000	IP:192.168.38.124	PROT:64162	Display over.
time:2024-01-17 01:12:09	ID:waveshare000	IP:192.168.38.124	PROT:64162	Display over.
time:2024-01-17 01:12:27	ID:waveshare000	IP:192.168.38.124	PROT:53924	connect.
time:2024-01-17 01:12:38	ID:waveshare000	IP:192.168.38.124	PROT:53924	Display over.
time:2024-01-17 01:12:52	ID:waveshare000	IP:192.168.38.124	PROT:53924	Display over.
time:2024-01-17 01:13:07	ID:waveshare000	IP:192.168.38.124	PROT:53924	Display over.
time:2024-01-17 01:13:21	ID:waveshare000	IP:192.168.38.124	PROT:53924	Display over.
time:2024-01-17 01:13:36	ID:waveshare000	IP:192.168.38.124	PROT:53924	Display over.
time:2024-01-17 01:13:50	ID:waveshare000	IP:192.168.38.124	PROT:53924	Display over.
time:2024-01-17 01:14:05	ID:waveshare000	IP:192.168.38.124	PROT:53924	Display over.
time:2024-01-17 01:14:19	ID:waveshare000	IP:192.168.38.124	PROT:53924	Display over.
time:2024-01-17 01:14:34	ID:waveshare000	IP:192.168.38.124	PROT:53924	Display over.
time:2024-01-17 01:14:49	ID:waveshare000	IP:192.168.38.124	PROT:53924	Display over.
time:2024-01-17 01:15:03	ID:waveshare000	IP:192.168.38.124	PROT:53924	Display over.
time:2024-01-17 01:15:18	ID:waveshare000	IP:192.168.38.124	PROT:53924	Display over.
time:2024-01-17 01:15:32	ID:waveshare000	IP:192.168.38.124	PROT:53924	Display over.
time:2024-01-17 01:15:47	ID:waveshare000	IP:192.168.38.124	PROT:53924	Display over.
time:2024-01-17 01:16:01	ID:waveshare000	IP:192.168.38.124	PROT:53924	Display over.
time:2024-01-17 01:16:16	ID:waveshare000	IP:192.168.38.124	PROT:53924	Display over.
time:2024-01-17 01:16:30	ID:waveshare000	IP:192.168.38.124	PROT:53924	Display over.
time:2024-01-17 01:16:45	ID:waveshare000	IP:192.168.38.124	PROT:53924	Display over.
time:2024-01-17 01:16:59	ID:waveshare000	IP:192.168.38.124	PROT:53924	Display over.
time:2024-01-17 01:17:17	ID:waveshare000	IP:192.168.38.124	PROT:52115	connect.
time:2024-01-17 01:17:28	ID:waveshare000	IP:192.168.38.124	PROT:52115	Display over.
time:2024-01-17 01:17:42	ID:waveshare000	IP:192.168.38.124	PROT:52115	Display over.
time:2024-01-17 01:17:57	ID:waveshare000	IP:192.168.38.124	PROT:52115	Display over.
time:2024-01-17 01:18:11	ID:waveshare000	IP:192.168.38.124	PROT:52115	Display over.
time:2024-01-17 01:18:26	ID:waveshare000	IP:192.168.38.124	PROT:52115	Display over.
time:2024-01-17 01:18:40	ID:waveshare000	IP:192.168.38.124	PROT:52115	Display over.
time:2024-01-17 01:18:55	ID:waveshare000	IP:192.168.38.124	PROT:52115	Display over.
time:2024-01-17 01:19:10	ID:waveshare000	IP:192.168.38.124	PROT:52115	Display over.
time:2024-01-17 01:19:24	ID:waveshare000	IP:192.168.38.124	PROT:52115	Display over.
time:2024-01-17 01:19:38	ID:waveshare000	IP:192.168.38.124	PROT:52115	Display over.
time:2024-01-17 01:19:53	ID:waveshare000	IP:192.168.38.124	PROT:52115	Display over.
time:2024-01-17 01:20:07	ID:waveshare000	IP:192.168.38.124	PROT:52115	Display over.
time:2024-01-17 01:20:22	ID:waveshare000	IP:192.168.38.124	PROT:52115	Display over.
time:2024-01-17 01:20:36	ID:waveshare000	IP:192.168.38.124	PROT:52115	Display over.
time:2024-01-17 01:20:51	ID:waveshare000	IP:192.168.38.124	PROT:52115	Display over.
time:2024-01-17 01:21:05	ID:waveshare000	IP:192.168.38.124	PROT:52115	Display over.
time:2024-01-17 01:21:20	ID:waveshare000	IP:192.168.38.124	PROT:52115	Display over.
time:2024-01-17 01:21:34	ID:waveshare000	IP:192.168.38.124	PROT:52115	Display over.
time:2024-01-17 01:21:49	ID:waveshare000	IP:192.168.38.124	PROT:52115	Display over.
time:2024-01-17 01:22:06	ID:waveshare000	IP:192.168.38.124	PROT:53473	connect.
